"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GENE_250",90.5473738323088,0.494100047125499,0.503871794590552,0.980606678980725,0.326786739419504,0.973433783594715
"GENE_251",118.236750962088,-0.196857978547167,0.419746949046982,-0.468992041500539,0.639075324654572,0.98174239914331
"GENE_252",91.5866482756214,0.380714882054552,0.346190996339421,1.09972496708517,0.271451973058501,0.973433783594715
"GENE_253",119.378422409029,0.34737363283292,0.369877942779872,0.939157469683601,0.347649901487503,0.973433783594715
"GENE_254",91.3986189540707,-0.304197640376227,0.359700574927915,-0.845696842261619,0.397721885177462,0.973433783594715
"GENE_255",85.9526368894874,0.585532781098244,0.367928001925716,1.59143304677436,0.111512152079194,0.925437516564023
"GENE_256",133.843664082641,0.0268576651128756,0.374769673654192,0.0716644568676005,0.942868942714389,0.99334332734839
"GENE_257",106.709047906466,0.791060353327629,0.460468987092542,1.71794491160519,0.0858066638729667,0.902373510003027
"GENE_258",95.3353573797037,-0.169349707938169,0.35541352416647,-0.476486392394141,0.633727899481151,0.98174239914331
"GENE_259",111.356686534738,-0.432789292914475,0.338911830899182,-1.27699670963455,0.201603408915386,0.970668518731061
"GENE_260",127.42574957793,-0.473751051594912,0.390929455034004,-1.21185816390761,0.225566679031574,0.973433783594715
"GENE_261",117.107633961346,0.439070592928526,0.375747912195753,1.16852437146686,0.242595314433118,0.973433783594715
"GENE_262",99.4027103431873,0.504931223465091,0.33885084222126,1.49012828227054,0.136190509019561,0.925437516564023
"GENE_263",84.5542034204171,-0.138533208745074,0.343243122935605,-0.403600828358224,0.686506276449465,0.98174239914331
"GENE_264",75.4541437550779,-0.860138665722742,0.428933087468098,-2.00529800766819,0.0449311976978027,0.847758447128353
"GENE_265",99.3711602120537,0.0998685127326262,0.438447033345126,0.227777827507877,0.819818964710859,0.98174239914331
"GENE_266",105.181254201769,-0.129414308600191,0.3719023287177,-0.347979290816504,0.727855736244783,0.98174239914331
"GENE_267",114.000332280035,-0.350012146537155,0.334417942025018,-1.04663088474772,0.295269851746775,0.973433783594715
"GENE_268",98.9918292645417,0.433002202310658,0.364051409295808,1.18939850596437,0.234282888477211,0.973433783594715
"GENE_269",73.1000669069277,-0.326083388470355,0.362017050486303,-0.900740415492371,0.367726354702471,0.973433783594715
"GENE_270",109.421162503741,0.136509140690826,0.400830138509758,0.340566059224868,0.733430284301554,0.98174239914331
"GENE_271",102.438943471688,0.120158911334461,0.440798664194005,0.272593637628576,0.785165603225879,0.98174239914331
"GENE_272",76.9976951423863,-0.0634320320801638,0.390953613722755,-0.162249509541934,0.871109373292038,0.98174239914331
"GENE_273",104.732901479886,0.380630263035231,0.361155962810864,1.0539221340077,0.291918568268847,0.973433783594715
"GENE_274",105.188745794068,-0.590395503851486,0.420383676007477,-1.40442062227218,0.160193633525966,0.925437516564023
"GENE_275",103.806974928555,0.0799724243542803,0.384228875461301,0.208137465614125,0.835121634353147,0.98174239914331
"GENE_276",106.215401011284,-0.390695632215634,0.316685518299548,-1.23370223657048,0.217313880210542,0.973433783594715
"GENE_277",101.727208890847,-0.208113789757324,0.36235153698105,-0.574342229899823,0.565736237540313,0.98174239914331
"GENE_278",83.0435098756552,-0.968052338502076,0.366143235760395,-2.64391703561492,0.00819527406288604,0.506449410347138
"GENE_279",112.967699015804,0.380897123008922,0.381001780752557,0.999725309043364,0.317443460460436,0.973433783594715
"GENE_280",126.178432860703,0.236904541610867,0.422061125112214,0.561303866940792,0.574590405901485,0.98174239914331
"GENE_281",133.604576095701,-0.211323539360979,0.376440063514611,-0.561373668328415,0.574542830686562,0.98174239914331
"GENE_282",81.8085725135114,-0.131175751768713,0.451144693067611,-0.290762041057755,0.771233318455176,0.98174239914331
"GENE_283",110.440633184466,-0.366905122236645,0.349698020606345,-1.04920560202333,0.294083500895441,0.973433783594715
"GENE_284",80.9911689457369,0.134474626721835,0.384883173899277,0.349390765409316,0.726795965169126,0.98174239914331
"GENE_285",90.4909740804583,-0.620186511238721,0.384350265639187,-1.61359719683641,0.10661482527588,0.925437516564023
"GENE_286",110.06856485277,-0.408696899584298,0.346524706077282,-1.17941633718073,0.238232432872684,0.973433783594715
"GENE_287",100.426296997719,-0.0291185575523473,0.46901465323916,-0.0620845369142425,0.950495510996528,0.99334332734839
"GENE_288",98.3995352754651,0.0662845847441725,0.442121711228174,0.1499238401119,0.880824702606074,0.982876494434584
"GENE_289",116.277687869776,-0.335074211713326,0.365456818771723,-0.91686403017322,0.3592138947298,0.973433783594715
"GENE_290",93.2595888027598,0.0875787668510576,0.343473957026786,0.25497935159092,0.798739047289042,0.98174239914331
"GENE_291",89.7304966165447,0.113332866784926,0.347621964882268,0.326023319105595,0.744406712115577,0.98174239914331
"GENE_292",92.2411732316511,0.913365135746062,0.345104662940285,2.64663226501841,0.00812977058586427,0.506449410347138
"GENE_293",99.3913902642346,0.282887191050309,0.428989647630143,0.659426614635238,0.50962185617344,0.980187485888193
"GENE_294",92.0838824519598,-0.349354063418375,0.416035549881596,-0.839721662049797,0.40106446540742,0.973433783594715
"GENE_295",114.831965168801,-0.0854908890126956,0.350261236527017,-0.244077505864973,0.807170793498049,0.98174239914331
"GENE_296",122.420725355036,0.0588079273032911,0.364386850230497,0.161388719889567,0.87178725043926,0.98174239914331
"GENE_297",100.868090697004,-0.648153270640835,0.429323589931303,-1.50970802872618,0.13111794171528,0.925437516564023
"GENE_298",84.5730588195051,0.0686926055869726,0.333947903766794,0.205698567986648,0.837026377221992,0.98174239914331
"GENE_299",106.033689546463,-0.448674976756961,0.380826566110426,-1.1781609180775,0.238732459874822,0.973433783594715
"GENE_300",76.3606229541203,-0.517053602789597,0.357433673849976,-1.44657216322214,0.148016787289692,0.925437516564023
"GENE_301",73.9874472055663,-0.838936557458121,0.364481220727252,-2.30172779761927,0.0213505275556042,0.691937775017996
"GENE_302",104.280604640336,-0.171051359104662,0.339715153641302,-0.503514068392932,0.61460289176159,0.98174239914331
"GENE_303",91.5524914465252,0.312906641156053,0.499661025551901,0.626237839564195,0.531158951227876,0.980187485888193
"GENE_304",97.6204505751385,0.852040553205227,0.393553333534877,2.1649938664024,0.0303881549933347,0.772484021671677
"GENE_305",97.2232013816329,-0.112424093854679,0.397081032058305,-0.28312632631158,0.77708000141191,0.98174239914331
"GENE_306",77.3430679697349,0.0828397203208767,0.379745354927369,0.218145447326725,0.827315788125734,0.98174239914331
"GENE_307",114.724259635121,0.285625621210584,0.349709194190141,0.816751821101066,0.414070270275262,0.973433783594715
"GENE_308",103.186966263258,0.174716577359593,0.381730877381612,0.457695690110316,0.647171084839167,0.98174239914331
"GENE_309",118.365822188469,0.259794055779977,0.373130565510363,0.696255090827616,0.486269092297348,0.980187485888193
"GENE_310",118.209865606242,0.518265171398294,0.407918745993245,1.27051079777264,0.203902739072902,0.970668518731061
"GENE_311",84.1660691596279,-1.25281020089827,0.377983787861476,-3.31445485528972,0.000918220057185828,0.306073352395276
"GENE_312",93.3053150502022,-0.275934928508695,0.374399689513252,-0.737006296312456,0.461118520433555,0.973433783594715
"GENE_313",108.083524032417,0.88299736776672,0.421930530557823,2.09275533249356,0.0363710010476952,0.815273112742399
"GENE_314",101.103718589177,0.597272727050154,0.40073732708409,1.4904344733647,0.136110033844111,0.925437516564023
"GENE_315",115.490290591627,-0.532436643738171,0.363697550136501,-1.46395444109629,0.14320639684607,0.925437516564023
"GENE_316",118.851618450674,-0.268253732551949,0.333578630199081,-0.804169416943328,0.421299138742931,0.973433783594715
"GENE_317",82.1769745877207,0.138056265369014,0.373875500462577,0.369257320145888,0.711935934648376,0.98174239914331
"GENE_318",101.949446329354,0.381268682662005,0.36090454414903,1.0564252759992,0.290773963219469,0.973433783594715
"GENE_319",110.947988950055,-0.596994603738741,0.420176700753284,-1.42081796222509,0.155369687402568,0.925437516564023
"GENE_320",87.5304757730192,-0.0953518561273397,0.431458559642562,-0.220998874622706,0.825093309237397,0.98174239914331
"GENE_321",103.694922116089,0.454682202315219,0.392677260331304,1.1579030625089,0.246903597625351,0.973433783594715
"GENE_322",111.554604232636,-0.19838663162932,0.368924428435852,-0.537743278401026,0.590754296244341,0.98174239914331
"GENE_323",93.2077291839459,0.677451139160844,0.350023322003264,1.93544571625581,0.0529356239141212,0.887874878190126
"GENE_324",107.227906804103,0.0793025170664892,0.34088291344462,0.232638580400343,0.816042066292596,0.98174239914331
"GENE_325",102.113900343424,0.14894793140915,0.359083910109275,0.41479979251597,0.678288471482516,0.98174239914331
"GENE_326",85.2281974025698,-0.469850408553321,0.373737926747588,-1.25716544917488,0.208693731527178,0.970668518731061
"GENE_327",90.6611999208632,0.105209403200738,0.388873512755822,0.270549162515988,0.786737800315553,0.98174239914331
"GENE_328",109.295702300214,0.017192685239491,0.415995073449792,0.0413290597336029,0.967033566538808,0.99334332734839
"GENE_329",96.506909679084,0.470837985993303,0.395212720922842,1.19135331700324,0.233514911219106,0.973433783594715
"GENE_330",112.233851835379,-0.514238030976551,0.333448611956951,-1.54218075150644,0.123029676200271,0.925437516564023
"GENE_331",94.0764433013533,-0.569145887368126,0.354835065414325,-1.60397306479155,0.108719989914177,0.925437516564023
"GENE_332",96.1043909921335,-0.0347316217698603,0.432929739390782,-0.0802246152429598,0.936058613121987,0.99334332734839
"GENE_333",90.8829272752681,-0.0430127739699622,0.37435555730228,-0.114898184709545,0.908525823958485,0.99334332734839
"GENE_334",89.4414399983807,-0.13614003323023,0.379743359212101,-0.358505369291238,0.719965150451112,0.98174239914331
"GENE_335",115.264195226216,0.375689474800115,0.386956488606321,0.97088299553579,0.33160654680989,0.973433783594715
"GENE_336",101.227609923903,-0.179707480984199,0.432228473940942,-0.415769649198896,0.677578569983768,0.98174239914331
"GENE_337",112.629496059226,-0.124407802482983,0.321688599241868,-0.386733638606336,0.69895341017005,0.98174239914331
"GENE_338",85.072176684517,0.506062697942414,0.401211507041496,1.26133644987922,0.207187654041951,0.970668518731061
"GENE_339",118.756940813754,0.316285502139349,0.435590947486484,0.72610669244719,0.467773366626965,0.973433783594715
"GENE_340",105.163891444094,0.136103850709972,0.377583856764787,0.360459930348021,0.718503216379244,0.98174239914331
"GENE_341",90.0120107918193,-0.448109279361317,0.424039134486876,-1.05676397039053,0.290619321531655,0.973433783594715
"GENE_342",78.1412629237613,-0.378877598396303,0.388974880973868,-0.974041299139202,0.33003603374348,0.973433783594715
"GENE_343",78.4832283153566,-0.228661625936977,0.443006278680697,-0.516158882934902,0.605743445052524,0.98174239914331
"GENE_344",91.9664773804238,0.077302646704666,0.440415469462341,0.175522096894183,0.860669409478601,0.98174239914331
"GENE_345",88.5279213640962,0.253074684930222,0.379486276167316,0.666887581512015,0.504843943874436,0.980187485888193
"GENE_346",97.6585348447959,0.899452120102502,0.352904463553854,2.54871279055173,0.0108121303350842,0.506449410347138
"GENE_347",98.4764238781143,0.0945032287365513,0.396429771163681,0.238385801498072,0.811581878808178,0.98174239914331
"GENE_348",113.585004697683,-0.146265529097311,0.425849169667612,-0.343467921309969,0.731246469719478,0.98174239914331
"GENE_349",109.943403812219,-0.564218608491064,0.40312463622688,-1.39961331505803,0.161629144526285,0.925437516564023
"GENE_350",128.752690716508,-0.0469661004402671,0.411145183010485,-0.114232398629536,0.909053569608329,0.99334332734839
"GENE_351",103.165032418301,-0.318488390034484,0.429935401432242,-0.740781961600522,0.458825654090215,0.973433783594715
"GENE_352",96.6834489532941,0.363186598210119,0.376776961577821,0.963929951261376,0.335081046395697,0.973433783594715
"GENE_353",92.6419467039813,0.165660441622734,0.377101774981823,0.439299023799926,0.660444881449425,0.98174239914331
"GENE_354",85.1745025842993,-0.288694573011138,0.35498473924825,-0.813259109736675,0.41606951576087,0.973433783594715
"GENE_355",98.8243113280299,0.528435971407098,0.338687456398427,1.56024665639065,0.118701603899124,0.925437516564023
"GENE_356",116.781190724099,0.366257737929288,0.393124344182881,0.931658757207121,0.351512907040284,0.973433783594715
"GENE_357",85.6378057971758,0.214262070527987,0.395890496310694,0.541215493993153,0.588359059257761,0.98174239914331
"GENE_358",111.996789770262,-0.193355235231286,0.414345341386619,-0.466652369215054,0.640748612619204,0.98174239914331
"GENE_359",89.4625299310781,-0.246966268313357,0.344453057562441,-0.716980914790073,0.473385872908056,0.973644095236795
"GENE_360",90.0494440720656,0.373958794909512,0.377077083787644,0.991730367576809,0.321329073180373,0.973433783594715
"GENE_361",79.0956725671312,0.172552307807918,0.3946903177203,0.437184040400501,0.661977883043971,0.98174239914331
"GENE_362",101.870168937678,-0.198120213516265,0.381636032332047,-0.519133930582027,0.603667348380133,0.98174239914331
"GENE_363",85.2663576693668,0.320072817627532,0.401614179919636,0.796965928074501,0.425470819632457,0.973433783594715
"GENE_364",99.5481112777379,0.00717863636587512,0.445407086142697,0.0161170232562831,0.987141032684333,0.999200325564357
"GENE_365",83.5753301562709,-0.242661595241503,0.43287236060128,-0.560584637246034,0.575080726851397,0.98174239914331
"GENE_366",97.9901378430045,-0.0913080431956763,0.362590518500413,-0.251821375730685,0.801179134200577,0.98174239914331
"GENE_367",107.064785310475,0.460546668181185,0.370962586578527,1.24149088033085,0.214424465050013,0.973433783594715
"GENE_368",103.357965940324,-0.343486266149203,0.344569776137218,-0.996855470029434,0.318834668872625,0.973433783594715
"GENE_369",109.813658294873,0.00562874684448698,0.412238706621067,0.0136540959256914,0.989105946174502,0.999200325564357
"GENE_370",128.692710954068,0.199204750969102,0.357274980010022,0.557567034118969,0.577140072613699,0.98174239914331
"GENE_371",85.9994528203014,0.158399599843836,0.432816386508176,0.365974128479176,0.714384380842599,0.98174239914331
"GENE_372",98.3314720978097,-0.19841690538199,0.377157433672629,-0.526085097806173,0.598829082229648,0.98174239914331
"GENE_373",84.9657413233884,0.747225169027699,0.399819654815745,1.86890554285545,0.0616359570299119,0.902373510003027
"GENE_374",100.250563069081,-0.365525869572808,0.341446529450514,-1.07052155475425,0.284384612057961,0.973433783594715
"GENE_375",93.7402768588877,-0.373661856342589,0.399785381746949,-0.934656126519166,0.349965544025513,0.973433783594715
"GENE_376",93.4703867668235,-0.868796596623086,0.372262635242634,-2.33382701988562,0.0196047813768309,0.691937775017996
"GENE_377",99.8197654593498,0.0944487460838926,0.334916653783059,0.282006717244558,0.777938359646977,0.98174239914331
"GENE_378",84.7211449315008,0.737508801375264,0.441123540067046,1.67188720253553,0.0945465667960033,0.902373510003027
"GENE_379",75.1858609740685,-0.0289294026729721,0.351065317237584,-0.0824046160429858,0.934324965464955,0.99334332734839
"GENE_380",117.694167906058,0.638120077939568,0.38191102478592,1.67086058407784,0.0947492185503178,0.902373510003027
"GENE_381",74.8783562577929,-0.74000167370176,0.345974131132202,-2.13889307642771,0.0324443289102104,0.772484021671677
"GENE_382",105.565198387621,0.122530849075226,0.481469979130923,0.254493227794597,0.799114535346345,0.98174239914331
"GENE_383",109.551893958066,0.768701004290378,0.355977583316282,2.15940845805281,0.0308184922916037,0.772484021671677
"GENE_384",78.2370656888816,-0.0626218759693402,0.379324888480379,-0.165087706794592,0.868874948805477,0.98174239914331
"GENE_385",104.517556859714,-0.47313011878548,0.342087676102582,-1.38306683297063,0.166644374304476,0.925437516564023
"GENE_386",80.4276658382131,0.393151427084312,0.396737733490312,0.990960510928846,0.321704863032417,0.973433783594715
"GENE_387",107.774178110699,-0.158202244242329,0.389100293318435,-0.406584746809374,0.684313002005104,0.98174239914331
"GENE_388",90.1093251852195,0.365680989271729,0.385282954094896,0.949123197341507,0.342557957474071,0.973433783594715
"GENE_389",86.1405521979533,0.0419486167897624,0.413697589077942,0.101399229527197,0.919233548071195,0.99334332734839
"GENE_390",96.049586499039,0.346815260881704,0.406584274594509,0.852997232191498,0.393660839097394,0.973433783594715
"GENE_391",91.9033166092862,-0.421809448267688,0.389141347710393,-1.08394918902734,0.2783873282265,0.973433783594715
"GENE_392",97.4539235241087,-0.165124092320842,0.376854013686814,-0.438164611026457,0.661266960218076,0.98174239914331
"GENE_393",94.7154115359901,-0.323154379441868,0.44001167916209,-0.734422277284203,0.462691413614003,0.973433783594715
"GENE_394",104.269822263367,0.783740552797508,0.365263280262605,2.1456866735524,0.0318979851123891,0.772484021671677
"GENE_395",101.617142706933,0.328569199283651,0.422036286442404,0.778533054712801,0.436254827795108,0.973433783594715
"GENE_396",79.4973951140867,-0.473786305786797,0.388292878671427,-1.22017768496783,0.222397524256381,0.973433783594715
"GENE_397",106.457018905162,0.169518046695249,0.356219582215518,0.475880763322799,0.634159327612298,0.98174239914331
"GENE_398",76.207549982202,-0.292658761639394,0.373175791754699,-0.784238335137691,0.432900275043913,0.973433783594715
"GENE_399",80.085013549628,0.216522731582226,0.377009616358657,0.574316203585224,0.565753846181339,0.98174239914331
"GENE_400",78.7075088688281,0.344966112334113,0.356555783594463,0.967495489363503,0.333296395061213,0.973433783594715
"GENE_401",86.2274731377461,0.455993799454198,0.393717226397344,1.15817589092229,0.24679226481478,0.973433783594715
"GENE_402",77.01475063137,-0.226880133363232,0.428590105377726,-0.529363908584117,0.596553029832761,0.98174239914331
"GENE_403",113.973338558059,0.0842484827984649,0.394690044889522,0.213454795451066,0.830972244565533,0.98174239914331
"GENE_404",94.9580965850921,0.285267441546942,0.393246349382322,0.725416630046322,0.468196473868516,0.973433783594715
"GENE_405",89.8015129873547,-0.0348784889062982,0.369869272389072,-0.0942995039328623,0.924871243964831,0.99334332734839
"GENE_406",91.6202238464499,0.29286404736343,0.434225121914405,0.674452104641609,0.500023926054307,0.980187485888193
"GENE_407",116.418442814525,-0.376532639684241,0.356801880678641,-1.05529892098122,0.291288634454482,0.973433783594715
"GENE_408",112.895524670385,0.652885462825224,0.419747296335887,1.55542505818257,0.119844870040038,0.925437516564023
"GENE_409",110.837458262593,0.0673975242170649,0.404824454127347,0.166485802747142,0.867774655020757,0.98174239914331
"GENE_410",86.3493983071321,0.042042128730144,0.420562894769937,0.0999663290627255,0.920371057019595,0.99334332734839
"GENE_411",109.385450145673,0.0517278069940864,0.835891458631242,0.0618834017981112,0.950655685607896,0.99334332734839
"GENE_412",118.891093945852,0.139633298173679,0.368087640395532,0.379347967303752,0.704429484013721,0.98174239914331
"GENE_413",115.970641333121,0.298888843202914,0.373792442791857,0.799611787147199,0.423935756060368,0.973433783594715
"GENE_414",102.901950174383,0.197408252949597,0.374950115423449,0.526492044752819,0.598546377883876,0.98174239914331
"GENE_415",87.8151977891933,0.395438198176544,0.513962770027163,0.769390744305556,0.441661381535222,0.973433783594715
"GENE_416",106.306184886504,0.244007756022524,0.396652093489814,0.615168204145103,0.538443643519354,0.980187485888193
"GENE_417",99.3454144372567,-0.658613575933301,0.390231994206484,-1.68774878972329,0.091459461727741,0.902373510003027
"GENE_418",101.748818100999,1.01603525269206,0.354472195026902,2.86633272495448,0.00415257548417511,0.506449410347138
"GENE_419",99.0362752145729,0.272742367511722,0.41782576104179,0.652765800824911,0.513907274394372,0.980187485888193
"GENE_420",93.4168953741466,-0.148007766867927,0.388813596426739,-0.380665100778734,0.703451768104072,0.98174239914331
"GENE_421",97.3223640732846,0.0148257241979553,0.334908270018562,0.0442680146331816,0.964690767294796,0.99334332734839
"GENE_422",95.82721007569,-0.276269864621872,0.336480181204357,-0.821058356640871,0.41161302876783,0.973433783594715
"GENE_423",82.7242014896928,-0.212314301115488,0.35449065794965,-0.598927775257887,0.549221048598439,0.98174239914331
"GENE_424",107.512456663286,0.261753270861483,0.37994383920564,0.688926214486695,0.490869701752775,0.980187485888193
"GENE_425",104.759728925437,-0.505561981833876,0.35792993475373,-1.41246074369757,0.157814341669936,0.925437516564023
"GENE_426",81.2258848171985,0.68272277890452,0.468149444683531,1.45834366922306,0.144745839063366,0.925437516564023
"GENE_427",83.5768341538438,-0.62188489774992,0.416109043900371,-1.49452386788021,0.135038748285255,0.925437516564023
"GENE_428",116.954951627318,-0.738721437199878,0.398981962197956,-1.85151587588153,0.0640953729320879,0.902373510003027
"GENE_429",105.89265203567,0.547361791449439,0.428230771717146,1.27819350593278,0.201181205354485,0.970668518731061
"GENE_430",92.8030900832817,0.284010282220487,0.349785165795362,0.81195633775574,0.416816685609299,0.973433783594715
"GENE_431",103.782200762325,-0.292983128590231,0.390729602723335,-0.749836015874346,0.453353474343938,0.973433783594715
"GENE_432",82.9768455181416,-0.0203485686500498,0.402018907749378,-0.0506159492944427,0.959631553417043,0.99334332734839
"GENE_433",103.164132872559,0.542857007329031,0.343290718896217,1.58133318918286,0.113801874779683,0.925437516564023
"GENE_434",90.2776961048924,-0.281529896831198,0.444593099584777,-0.633230468700774,0.526583151536926,0.980187485888193
"GENE_435",82.4397642179951,0.113339349503101,0.418229756401347,0.270997813446677,0.786392713975464,0.98174239914331
"GENE_436",88.1921750064448,-0.292540222942729,0.336753396455067,-0.868707564711266,0.385007102738587,0.973433783594715
"GENE_437",96.5058921582442,0.582750421074976,0.427363146288708,1.36359540155878,0.172694940179119,0.938559457495209
"GENE_438",129.936112194741,0.317306409473604,0.373819596343808,0.848822299785943,0.395980179648133,0.973433783594715
"GENE_439",88.6397353809158,0.0274820740699806,0.352183316470675,0.0780334353863946,0.937801456479933,0.99334332734839
"GENE_440",101.328534985391,0.000947015727543108,0.334142440750828,0.00283416774419657,0.997738664341546,0.999200325564357
"GENE_441",76.6090574738984,0.25184755129475,0.359533025132096,0.700485167397956,0.48362436504595,0.977018919284747
"GENE_442",90.7192610362527,0.286976576449987,0.402733059618183,0.71257268206901,0.476110221038117,0.973644095236795
"GENE_443",107.979596957731,0.16292836323878,0.359224814668098,0.453555424308079,0.65014884307156,0.98174239914331
"GENE_444",98.4611382341248,0.0844790714744034,0.43909598512736,0.192393176744488,0.847434236735887,0.98174239914331
"GENE_445",101.444742840918,0.0713881505366222,0.35967039632286,0.198482141612067,0.842667855734472,0.98174239914331
"GENE_446",99.7163095123799,0.287812460999922,0.355326960440051,0.809993310508956,0.417944020456945,0.973433783594715
"GENE_447",86.6628431824253,0.257669061922673,0.406562409306798,0.633774928582322,0.526227717363619,0.980187485888193
"GENE_448",120.301495847841,-0.0782837471717909,0.396338143748465,-0.197517570303487,0.843422533155816,0.98174239914331
"GENE_449",84.3668881668132,-0.198099516200307,0.397082049397794,-0.498888117709527,0.617858205360816,0.98174239914331
"GENE_450",101.181828205273,-0.0793198858615222,0.349761482819946,-0.226782792724936,0.820592644541745,0.98174239914331
"GENE_451",95.0743775469451,-0.319367706221039,0.331872145914753,-0.96232151493387,0.335888124794138,0.973433783594715
"GENE_452",82.0133638481557,0.00812452962412962,0.393234944351273,0.0206607519012147,0.983516277777051,0.999200325564357
"GENE_453",111.563879440765,0.498669843583707,0.375518478679305,1.3279502125635,0.184194555054402,0.964369398190586
"GENE_454",115.889870193275,-0.666811921159689,0.339185237284853,-1.96592259290958,0.0493075528422914,0.880492015040917
"GENE_455",78.2217340175003,0.314625382785394,0.344591290640283,0.913039276764048,0.361221884848804,0.973433783594715
"GENE_456",75.3822805802835,-0.218492662846686,0.350766971915861,-0.622899760639653,0.533350395344235,0.980187485888193
"GENE_457",105.997474854416,-0.00144778746848511,0.405120013412648,-0.00357372487300552,0.997148586168749,0.999200325564357
"GENE_458",96.673359222639,-0.0990280869875701,0.341396533539154,-0.290067640584912,0.771764491091216,0.98174239914331
"GENE_459",97.0351199696036,0.0320947900898893,0.372942183680717,0.0860583529949144,0.931420030247021,0.99334332734839
"GENE_460",97.5933535157064,0.477685671187074,0.38260694722028,1.24850234596513,0.21184714982299,0.973433783594715
"GENE_461",82.6402986645647,-0.280243178814272,0.384697735317791,-0.72847628952837,0.466322077791805,0.973433783594715
"GENE_462",96.6940190972284,0.172854452309556,0.384312201669676,0.44977612357499,0.652871875681147,0.98174239914331
"GENE_463",122.763380808414,-0.246518763480695,0.37748536200307,-0.653055160000323,0.513720718417976,0.980187485888193
"GENE_464",101.74157704795,0.428173587453205,0.369522524161421,1.15872121307053,0.246569841176159,0.973433783594715
"GENE_465",109.011657755985,0.0555000505913532,0.360810841288885,0.153820351941467,0.877751386286982,0.982876494434584
"GENE_466",119.200149674527,0.53504253984811,0.402615195539774,1.3289178992134,0.1838750578631,0.964369398190586
"GENE_467",105.38238928225,-0.775000128877699,0.375945352108425,-2.06147016988305,0.0392582064905418,0.817879301886288
"GENE_468",93.4666972970969,0.00589957419769225,0.382094963093418,0.0154400731952331,0.987681093444523,0.999200325564357
"GENE_469",95.2178996955606,-0.0247898440377912,0.344425178549364,-0.0719745407179582,0.942622168854785,0.99334332734839
"GENE_470",85.2014336827981,0.782193572808857,0.415444257398965,1.882788265521,0.0597290679439598,0.902373510003027
"GENE_471",108.015271302731,0.137115541737862,0.375635650383237,0.365022706438996,0.715094456708618,0.98174239914331
"GENE_472",68.058645102583,0.0435802472055098,0.371301529868571,0.117371579968808,0.906565604283419,0.99334332734839
"GENE_473",97.2304415393374,0.238545468418796,0.415904121320526,0.573558799228525,0.566266399002403,0.98174239914331
"GENE_474",94.7054282985674,0.329373604902262,0.405514207200141,0.812236905770604,0.416655706539143,0.973433783594715
"GENE_475",126.908216515118,-0.250858910339985,0.371918778468381,-0.674499177947026,0.499994008182284,0.980187485888193
"GENE_476",112.733967902015,0.402125721724865,0.447946206385688,0.897709849960486,0.369340256785502,0.973433783594715
"GENE_477",120.520508690127,0.637188168078938,0.364473423314304,1.74824315661956,0.0804219315381558,0.902373510003027
"GENE_478",99.5045191781444,0.0237923802289901,0.347099058735849,0.0685463691997411,0.945350709566085,0.99334332734839
"GENE_479",76.1867067172894,0.408201100982696,0.373620633863271,1.0925550250313,0.274589218623555,0.973433783594715
"GENE_480",107.638414350058,0.143324616848217,0.340773019576874,0.420586750166367,0.674056870664348,0.98174239914331
"GENE_481",121.62311671047,0.626654093185578,0.371654166361386,1.68612153422286,0.0917723930858424,0.902373510003027
"GENE_482",97.2150382469425,-0.0971637099619858,0.365004517406451,-0.266198650505437,0.790086222283238,0.98174239914331
"GENE_483",78.2552125461883,0.054191324964863,0.37656460267517,0.143909768947691,0.88557172148556,0.982876494434584
"GENE_484",93.5127538932914,-0.285999950736168,0.381536734081854,-0.7496000389698,0.453495627355569,0.973433783594715
"GENE_485",99.6521945230351,-0.262533021015282,0.323997483008906,-0.810293396656003,0.417771569634311,0.973433783594715
"GENE_486",97.2752553606307,0.225107719757795,0.402149540754081,0.559761225477692,0.575642314676239,0.98174239914331
"GENE_487",95.2410697946206,-0.345423133483116,0.459572695059066,-0.751618051282879,0.452280784626281,0.973433783594715
"GENE_488",86.4883121353384,-0.0596003980751364,0.398739963151487,-0.14947184526998,0.881181323995454,0.982876494434584
"GENE_489",89.5469547105837,0.797319678724239,0.438237217795016,1.81937920000483,0.0688535978017115,0.902373510003027
"GENE_490",84.0458922530142,0.271866843965062,0.493310168234018,0.551107318420594,0.581560108865208,0.98174239914331
"GENE_491",72.9217577774817,-0.0833223111778343,0.374381820378622,-0.222559714821538,0.823878192942321,0.98174239914331
"GENE_492",104.985382821482,0.359573965653063,0.339559959110866,1.05894100881212,0.289626646416009,0.973433783594715
"GENE_493",111.225251536247,0.27048803675712,0.35285276543974,0.766574796204377,0.44333436535783,0.973433783594715
"GENE_494",101.116946670274,-0.152962230243497,0.395412479919556,-0.386842191411399,0.698873040012017,0.98174239914331
"GENE_495",102.941880631796,0.0979104306122577,0.361585772007765,0.270780650656119,0.786559742635839,0.98174239914331
"GENE_496",71.7514380944682,0.101143879637086,0.507466489852074,0.199311445503661,0.842019126570573,0.98174239914331
"GENE_497",97.4719513049988,0.239451695342811,0.402693416157587,0.594625304847561,0.552093961327016,0.98174239914331
"GENE_498",82.5803967027514,0.172045320346024,0.373940765698628,0.46008709434125,0.645453707126075,0.98174239914331
"GENE_499",105.067650279803,0.219931081702389,0.381622662645497,0.576305086751859,0.564408985229385,0.98174239914331
